5.500000000000000000e+00 4.590000000000000191e-01 1.58225087509e-2
5.600000000000000533e+00 5.010000000000000009e-01 1.58225087509e-2
5.700000000000000178e+00 5.220000000000000195e-01 1.58225087509e-2
5.800000000000000711e+00 5.050000000000000044e-01 1.58225087509e-2
5.900000000000000355e+00 6.039999999999999813e-01 1.58225087509e-2
6.000000000000000000e+00 6.089999999999999858e-01 1.58225087509e-2
6.100000000000000533e+00 5.230000000000000204e-01 1.58225087509e-2
6.200000000000000178e+00 6.039999999999999813e-01 1.58225087509e-2
6.300000000000000711e+00 5.370000000000000329e-01 1.58225087509e-2
6.400000000000000355e+00 5.929999999999999716e-01 1.58225087509e-2
6.500000000000000000e+00 5.320000000000000284e-01 1.58225087509e-2
6.600000000000000533e+00 5.160000000000000142e-01 1.58225087509e-2
6.700000000000000178e+00 4.229999999999999871e-01 1.58225087509e-2
6.800000000000000711e+00 4.400000000000000022e-01 1.58225087509e-2
6.900000000000000355e+00 4.069999999999999729e-01 1.58225087509e-2
7.000000000000000000e+00 3.619999999999999885e-01 1.58225087509e-2
7.100000000000000533e+00 3.069999999999999951e-01 1.58225087509e-2
7.200000000000000178e+00 3.180000000000000049e-01 1.58225087509e-2
7.300000000000000711e+00 2.859999999999999765e-01 1.58225087509e-2
7.400000000000000355e+00 2.240000000000000047e-01 1.58225087509e-2
7.500000000000000000e+00 2.099999999999999922e-01 1.58225087509e-2
7.600000000000000533e+00 1.350000000000000089e-01 1.58225087509e-2
7.700000000000000178e+00 1.089999999999999997e-01 1.58225087509e-2
7.800000000000000711e+00 1.039999999999999952e-01 1.58225087509e-2
7.900000000000000355e+00 1.199999999999999956e-01 1.58225087509e-2
8.000000000000000000e+00 8.799999999999999489e-02 1.58225087509e-2
8.099999999999999645e+00 6.099999999999999867e-02 1.58225087509e-2
8.200000000000001066e+00 4.399999999999999745e-02 1.58225087509e-2
8.300000000000000711e+00 2.500000000000000139e-02 1.58225087509e-2
8.400000000000000355e+00 3.200000000000000067e-02 1.58225087509e-2
8.500000000000000000e+00 1.799999999999999864e-02 1.58225087509e-2
8.599999999999999645e+00 1.600000000000000033e-02 1.58225087509e-2
8.700000000000001066e+00 6.000000000000000125e-03 1.58225087509e-2
8.800000000000000711e+00 5.000000000000000104e-03 1.58225087509e-2
8.900000000000000355e+00 2.000000000000000042e-03 1.58225087509e-2
9.000000000000000000e+00 0.000000000000000000e+00 1.58225087509e-2
9.099999999999999645e+00 5.000000000000000104e-03 1.58225087509e-2
9.200000000000001066e+00 4.000000000000000083e-03 1.58225087509e-2
9.300000000000000711e+00 1.000000000000000021e-03 1.58225087509e-2
9.400000000000000355e+00 0.000000000000000000e+00 1.58225087509e-2
9.500000000000000000e+00 0.000000000000000000e+00 1.58225087509e-2
9.600000000000001421e+00 0.000000000000000000e+00 1.58225087509e-2
9.700000000000001066e+00 0.000000000000000000e+00 1.58225087509e-2
9.800000000000000711e+00 0.000000000000000000e+00 1.58225087509e-2
9.900000000000000355e+00 0.000000000000000000e+00 1.58225087509e-2
